Month,Year,wellme,Discharge,TRMM,LST,Vegetation,Canopy,SoilMoisture,SWE,Thickness,Conductivity,Lat,Long,GRACE_TWSA,GWLA,DGWL_m
11,2005,BigBend,14.928008,70.0301,4.594722,0.862805,0.405611,510.521766,1.430756,151.7032217,74.76601622,41.652613,-90.122262,-130.278346,-337.3303248,4.8447
11,2005,Bondville,21.744886,106.252827,7.5325,3.734116,0.3699,655.338121,2.816,182.2472101,34.22539457,40.152613,-88.372262,-100.820808,-1533.906107,2.9616
11,2005,Boyleston,18.862419,142.638889,8.396944,31.428535,0.158533,653.04265,0.1024,43.27882995,10.62352593,38.402613,-88.372262,-143.627357,-836.7932308,2.0909
11,2005,Brownstown,17.091223,123.275347,8.548889,15.588571,0.1525,659.869324,0.065422,54.07055919,8.007969684,38.902613,-88.872262,-143.627357,-1022.660165,1.9834
11,2005,Carbondale,19.92438335,168.6616235,9.27945025,67.70524864,0.1531818,624.3788208,0.200648335,43.86753473,8.636314476,37.74240261,-89.24478017,-159.521892,-1353.439215,2.998
11,2005,CrystalLake,18.234856,106.01145,5.237778,16.751339,0.318889,600.394836,4.204089,197.443757,31.88488981,42.152613,-88.372262,-102.322256,-873.9996226,2.347
11,2005,Dekalb,12.709296,89.711412,4.985556,0.581876,0.396289,581.738132,2.750578,138.3924483,28.95619436,41.902613,-88.872262,-105.358528,-1988.702299,3.0249
11,2005,DixonSprings,25.48458977,129.9741126,9.508199486,68.0137985,0.148966863,603.1658881,0.172281994,21.01098864,,37.69445165,-88.63451125,-165.617022,-896.7554667,2.2799
11,2005,Fairfield,18.862419,142.638889,8.396944,31.428535,0.158533,653.04265,0.1024,43.27882995,10.62352593,38.402613,-88.372262,-143.627357,-635.4813763,1.6964
11,2005,Fermi,22.40244348,79.94700397,6.481817499,11.54994164,0.300820897,605.1556481,3.012820711,98.32130839,42.48972681,41.81105877,-88.25284525,-105.358528,-1953.135396,4.194
11,2005,Freeport,16.5355099,118.6560383,5.265964634,6.077501803,0.33761933,557.379927,10.03360095,94.26013615,35.06365524,42.27922281,-89.71351458,-111.748367,-1809.78347,7.3098
11,2005,Gale,15.359175,97.349064,3.999722,15.516235,0.218411,516.549154,5.0688,113.6952927,6.183636749,42.402613,-90.372262,-119.160554,-457.8306207,6.797
11,2005,GoodHope,13.157298,57.338717,6.524444,2.00063,0.270367,549.622932,1.134933,82.22838505,15.52540707,40.652613,-90.622262,-131.168482,-1953.943846,3.8679
11,2005,Greenfield,17.25046933,114.6703475,7.498755055,20.0589246,0.209849402,635.9446684,0.694991729,59.30343667,12.16386144,39.31818397,-90.22482828,-125.271222,,
11,2005,Janesville,18.31689517,101.8309504,7.525523653,10.4873958,0.217213043,659.8127835,0.24525349,78.83670822,20.97618431,39.32451932,-88.2401593,-111.816164,,
11,2005,Kilbourne,19.260801,83.374876,4.679444,5.386539,0.227378,583.299723,1.968356,157.8064065,67.65506536,40.152613,-90.122262,-131.168482,24.43855065,9.6977
11,2005,Monmouth,11.95949462,58.74497603,7.04862143,2.937330809,0.2707766,538.3138652,0.91424603,83.93360094,14.78721648,40.91261418,-90.58640341,-131.168482,-1354.434985,4.4861
11,2005,Mt.Morris,16.78200784,104.7873146,4.147148393,4.965971728,0.41393114,549.3052257,5.488666193,116.8254293,42.68084491,42.03088021,-89.46680381,-111.748367,-1633.790204,8.3454
11,2005,Olney,19.136884,142.628498,8.081944,9.225675,0.148578,658.135634,0.065422,50.98615798,16.03925486,38.652613,-88.122262,-143.627357,-417.4770557,1.6593
11,2005,Peoria,16.61804811,87.54603249,5.42549736,9.752672528,0.311830153,641.4689157,1.141702717,230.5888488,30.29344243,40.74529437,-89.50606312,-116.909188,-1065.601817,3.2197
11,2005,Perry,17.19772238,87.47232059,5.388374514,24.07002185,0.226983127,594.2647254,1.856523416,69.61666284,35.1238178,39.7904213,-90.622262,-125.271222,-3119.243162,5.9597
11,2005,RendLake,20.659332,143.765583,8.903889,40.244958,0.144122,622.770664,0.2816,49.96639723,20.44530241,38.152613,-88.872262,-143.627357,-160.8289726,1.648
11,2005,S.E.ILCollege,25.69711923,127.9055905,9.59926774,50.5296793,0.169346128,614.5927986,0.300952592,26.7466805,,37.7599857,-88.46756041,-165.617022,-210.4813333,1.6977
11,2005,Snicarte,19.260801,83.374876,4.679444,5.386539,0.227378,583.299723,1.968356,157.8064065,67.65506536,40.152613,-90.122262,-131.168482,,
11,2005,SpartaEden,16.274837,153.88385,9.336667,36.714319,0.173622,655.325317,0.110933,47.53983557,12.42788318,38.152613,-89.622262,-136.316694,16.36986207,2.03
11,2005,Springfield,9.491888,112.256744,6.661667,5.191924,0.256856,609.559625,0.426667,66.13090723,12.35046259,39.652613,-89.622262,-114.283054,,
11,2005,St.Charles,16.633326,87.044018,5.655556,14.236439,0.335211,613.718214,3.953778,112.8158661,40.42392446,41.902613,-88.372262,-105.358528,-668.7728864,8.6019
11,2005,St.Peter,17.091223,123.275347,8.548889,15.588571,0.1525,659.869324,0.065422,54.07055919,8.007969684,38.902613,-88.872262,-143.627357,-298.520069,1.1308
11,2005,Stelle,18.141113,79.590801,7.469167,0.022645,0.326978,594.47128,1.046756,112.8412602,14.8445014,40.902613,-88.122262,-100.820808,-1289.654742,2.1862
11,2005,SWS,26.7902,124.574072,7.822778,19.457572,0.176078,637.554654,0.349867,58.73428647,22.05608377,38.652613,-90.122262,-122.825687,,
11,2006,Barry,14.34296314,92.04027245,6.905788133,3.127740728,0.105420888,556.2435954,0.040450395,67.27772721,32.54321969,39.75778929,-90.622262,-93.84117,-1607.293527,5.1755
11,2006,Bellville,16.47549364,83.11994994,7.714977764,1.461752354,0.132361879,642.0690511,0.091822327,53.08873159,25.26244164,38.52109241,-89.78808772,-82.525771,-2630.941496,4.0987
11,2006,BigBend,15.71241,95.370291,4.948611,0.222511,0.260811,580.465346,0.207644,151.7032217,74.76601622,41.652613,-90.122262,-84.908689,-143.6807248,4.651
11,2006,Bondville,21.603031,84.373327,6.399167,0.868712,0.335956,635.466953,0.028444,182.2472101,34.22539457,40.152613,-88.372262,-54.452773,-1081.887707,2.5096
11,2006,Boyleston,19.674908,126.118044,7.470278,7.446899,0.0947,647.986769,0.068267,43.27882995,10.62352593,38.402613,-88.372262,-77.206518,559.1907692,0.6949
11,2006,Brownstown,15.246733,94.715387,7.080556,0.574656,0.115667,651.49113,0.065422,54.07055919,8.007969684,38.902613,-88.872262,-77.206518,-719.932805,1.6807
11,2006,Carbondale,28.02019429,114.6760172,7.212461105,28.18267639,0.097577933,634.1874917,0.029677862,43.86753473,8.636314476,37.74240261,-89.24478017,-100.380928,831.4614282,0.8131
11,2006,CrystalLake,20.193914,88.477488,6.265,13.415643,0.329822,641.03068,0.483556,197.443757,31.88488981,42.152613,-88.372262,-68.627723,-371.0796226,1.844
11,2006,Dekalb,13.439262,91.870462,5.983056,0.370852,0.417122,636.547831,0.258844,138.3924483,28.95619436,41.902613,-88.872262,-60.699034,-402.1312131,1.4384
11,2006,DixonSprings,37.28415661,130.1036196,6.988715318,44.05550785,0.099505652,592.7017888,0.024171963,21.01098864,,37.69445165,-88.63451125,-93.335974,692.7765333,0.6904
11,2006,Fairfield,19.674908,126.118044,7.470278,7.446899,0.0947,647.986769,0.068267,43.27882995,10.62352593,38.402613,-88.372262,-77.206518,845.7955082,0.2151
11,2006,Fermi,26.44419939,88.78698125,6.848309876,13.38794513,0.293162094,626.0051779,0.365203871,98.32130839,42.48972681,41.81105877,-88.25284525,-60.699034,46.35260377,2.1946
11,2006,Freeport,17.05040856,95.31886772,5.549598047,2.108598501,0.408114726,603.6639729,0.979599743,94.26013615,35.06365524,42.27922281,-89.71351458,-78.524847,-355.7858698,5.8558
11,2006,Gale,15.275088,92.350403,4.971389,22.696357,0.258778,580.990126,1.658311,113.6952927,6.183636749,42.402613,-90.372262,-87.265686,-265.8066207,6.605
11,2006,GoodHope,10.101917,111.373991,5.953889,0.252048,0.0994,583.33254,0.0256,82.22838505,15.52540707,40.652613,-90.622262,-84.093455,-2002.711846,3.9167
11,2006,Greenfield,12.2141936,76.23987622,6.856960557,1.757514692,0.137804887,607.8143553,0.062600071,59.30343667,12.16386144,39.31818397,-90.22482828,-82.579408,-1903.744941,5.8826
11,2006,Janesville,18.48482959,88.63380698,6.554038605,0.217774761,0.153730273,644.2217812,0.069901519,78.83670822,20.97618431,39.32451932,-88.2401593,-58.452297,-84.17858824,1.7526
11,2006,Kilbourne,19.609215,106.596918,6.702778,0.347222,0.099989,554.694682,0.014222,157.8064065,67.65506536,40.152613,-90.122262,-84.093455,-618.5878493,10.3407
11,2006,Monmouth,10.06305941,102.5336406,6.129403742,0.172113339,0.107383567,566.0971022,0.033827741,83.93360094,14.78721648,40.91261418,-90.58640341,-84.093455,-1514.759785,4.6465
11,2006,Mt.Morris,17.30997268,96.25689207,4.879346849,1.572129407,0.398038448,603.0219314,0.590865355,116.8254293,42.68084491,42.03088021,-89.46680381,-78.524847,-1005.902204,7.7175
11,2006,Olney,19.525464,119.036612,7.2775,0.510988,0.0987,649.635125,0.059733,50.98615798,16.03925486,38.652613,-88.122262,-77.206518,-1.513109053,1.2433
11,2006,Peoria,17.09819294,106.6361574,6.264212436,2.095235118,0.203053066,615.0318015,0.048012747,230.5888488,30.29344243,40.74529437,-89.50606312,-69.041346,-1319.363582,3.4735
11,2006,Perry,14.13453231,92.93153645,6.927308791,2.720472972,0.104961572,552.819277,0.039959478,69.61666284,35.1238178,39.7904213,-90.622262,-82.579408,-3105.425562,5.9458
11,2006,RendLake,28.701833,123.657354,6.245278,5.714727,0.072,639.837436,0.017067,49.96639723,20.44530241,38.152613,-88.872262,-77.206518,653.5661474,0.8336
11,2006,S.E.ILCollege,37.33251722,131.0863801,7.062285781,30.07292364,0.107606045,609.4360573,0.023373803,26.7466805,,37.7599857,-88.46756041,-93.335974,755.7346667,0.7315
11,2006,Snicarte,19.609215,106.596918,6.702778,0.347222,0.099989,554.694682,0.014222,157.8064065,67.65506536,40.152613,-90.122262,-84.093455,,
11,2006,SpartaEden,16.689975,92.510849,7.722222,6.065559,0.139267,646.287211,0.042667,47.53983557,12.42788318,38.152613,-89.622262,-82.525771,-526.1741379,2.5725
11,2006,Springfield,7.796453,71.22506,7.135556,0.362975,0.198389,594.307834,0.0512,66.13090723,12.35046259,39.652613,-89.622262,-68.036892,-1231.099503,3.0735
11,2006,St.Charles,19.110847,89.202602,6.608611,18.230807,0.318211,644.930406,0.463644,112.8158661,40.42392446,41.902613,-88.372262,-60.699034,-707.9904864,8.6411
11,2006,St.Peter,15.246733,94.715387,7.080556,0.574656,0.115667,651.49113,0.065422,54.07055919,8.007969684,38.902613,-88.872262,-77.206518,-121.736069,0.954
11,2006,Stelle,19.726842,85.424667,5.807222,0,0.402033,610.344811,0.071111,112.8412602,14.8445014,40.902613,-88.122262,-54.452773,-685.612262,1.5822
11,2006,SWS,22.637068,82.896959,8.058333,1.210683,0.115967,658.359043,0.031289,58.73428647,22.05608377,38.652613,-90.122262,-83.515714,-589.4201379,5.0353
11,2007,Barry,17.91191409,50.93068499,8.736860039,13.13986511,0.383299961,620.3327372,13.48117533,67.27772721,32.54321969,39.75778929,-90.622262,-102.425707,-1704.829527,5.273
11,2007,Bellville,17.30973573,51.68638626,9.153379744,12.04859802,0.337487642,623.7470711,6.618830145,53.08873159,25.26244164,38.52109241,-89.78808772,-126.561239,-2508.229467,3.976
11,2007,BigBend,20.196094,17.767478,3.748056,1.213309,0.490311,573.670566,21.558044,151.7032217,74.76601622,41.652613,-90.122262,-81.831117,,
11,2007,Bondville,22.071015,84.085812,6.520833,5.619552,0.487756,609.308621,18.554311,182.2472101,34.22539457,40.152613,-88.372262,-73.679208,-1462.913107,2.8906
11,2007,Boyleston,18.125135,53.208729,7.778333,26.478157,0.136544,614.071635,0.250311,43.27882995,10.62352593,38.402613,-88.372262,-135.423054,-1519.545231,2.7737
11,2007,Brownstown,15.006935,60.17595,8.293889,4.393772,0.3725,642.356805,9.412266,54.07055919,8.007969684,38.902613,-88.872262,-135.423054,-1108.486765,2.0693
11,2007,Carbondale,22.27728252,59.37711517,9.402851763,53.92863951,0.133958872,557.7941919,0.444184749,43.86753473,8.636314476,37.74240261,-89.24478017,-160.536621,-1932.244255,3.5768
11,2007,CrystalLake,23.202965,21.330591,3.292222,16.933812,0.445567,583.876431,41.634132,197.443757,31.88488981,42.152613,-88.372262,-73.612734,64.78437736,1.4082
11,2007,Dekalb,22.775228,22.36245,2.673333,0.913345,0.498933,582.577949,39.961599,138.3924483,28.95619436,41.902613,-88.872262,-73.142655,-515.2374131,1.5515
11,2007,DixonSprings,28.49191244,63.56595164,9.080105795,62.23111775,0.13630624,526.6271346,0.341204438,21.01098864,,37.69445165,-88.63451125,-168.42905,-329.8274667,1.713
11,2007,Fairfield,18.125135,53.208729,7.778333,26.478157,0.136544,614.071635,0.250311,43.27882995,10.62352593,38.402613,-88.372262,-135.423054,-1182.950743,2.2439
11,2007,Fermi,29.93922989,27.40161743,4.033078954,23.89373368,0.448333337,596.5898628,29.14490036,98.32130839,42.48972681,41.81105877,-88.25284525,-73.142655,-548.0073962,2.7889
11,2007,Freeport,21.50037941,5.960284459,2.618351076,5.357464094,0.4917674,579.7980107,31.96722129,94.26013615,35.06365524,42.27922281,-89.71351458,-76.923245,-586.3162698,6.0863
11,2007,Gale,19.035345,2.702741,3.27,51.258387,0.496522,558.211005,39.284621,113.6952927,6.183636749,42.402613,-90.372262,-76.169879,-134.7426207,6.474
11,2007,GoodHope,14.104135,42.255201,6.253333,0.63012,0.326856,619.211548,8.570311,82.22838505,15.52540707,40.652613,-90.622262,-90.052526,-838.3758462,2.7523
11,2007,Greenfield,14.88525656,51.24446953,8.555879596,5.843984508,0.430909484,630.6998513,13.667662,59.30343667,12.16386144,39.31818397,-90.22482828,-98.790681,-1617.232941,5.5961
11,2007,Janesville,17.83464152,72.67338717,7.487603243,6.013289397,0.437040219,623.7966215,14.25446729,78.83670822,20.97618431,39.32451932,-88.2401593,-92.262523,-154.2825882,1.8227
11,2007,Kilbourne,23.532218,52.266743,8.078611,2.743975,0.373656,610.668257,12.464355,157.8064065,67.65506536,40.152613,-90.122262,-90.052526,-329.9352425,10.0521
11,2007,Monmouth,14.25088389,32.42549324,5.439682602,0.978042552,0.386016705,597.2248354,10.43324472,83.93360094,14.78721648,40.91261418,-90.58640341,-90.052526,-55.88538505,3.1876
11,2007,Mt.Morris,20.18946847,11.21114253,3.02412369,3.187322532,0.490826141,568.185773,30.74582037,116.8254293,42.68084491,42.03088021,-89.46680381,-76.923245,1142.937796,5.5687
11,2007,Olney,18.515532,50.198927,7.794722,9.203686,0.224,638.842495,1.885867,50.98615798,16.03925486,38.652613,-88.122262,-135.423054,-1931.303509,3.1731
11,2007,Peoria,22.57605463,46.54058891,6.599323864,5.979676598,0.41769628,616.1000412,17.99584901,230.5888488,30.29344243,40.74529437,-89.50606312,-82.362318,-1170.976782,3.3251
11,2007,Perry,17.69718675,51.05139958,8.742895158,11.30182509,0.379767885,617.927838,13.66225285,69.61666284,35.1238178,39.7904213,-90.622262,-98.790681,-3103.190362,5.9436
11,2007,RendLake,21.722921,55.018661,9.818889,12.449787,0.119589,554.797682,0.2304,49.96639723,20.44530241,38.152613,-88.872262,-135.423054,-1578.568659,3.0657
11,2007,S.E.ILCollege,28.53626501,63.74520035,8.694484212,46.19630381,0.139421142,538.6289096,0.254564645,26.7466805,,37.7599857,-88.46756041,-168.42905,-1146.217333,2.6335
11,2007,Snicarte,23.532218,52.266743,8.078611,2.743975,0.373656,610.668257,12.464355,157.8064065,67.65506536,40.152613,-90.122262,-90.052526,,
11,2007,SpartaEden,15.461129,55.499589,9.017778,25.284539,0.231222,599.894925,2.082133,47.53983557,12.42788318,38.152613,-89.622262,-126.561239,-1733.182138,3.7795
11,2007,Springfield,8.588787,49.905149,8.958889,1.231359,0.432578,626.203206,12.498489,66.13090723,12.35046259,39.652613,-89.622262,-91.569265,-1752.675365,3.5951
11,2007,St.Charles,24.155008,25.969953,3.255556,25.020348,0.469911,605.061856,31.476621,112.8158661,40.42392446,41.902613,-88.372262,-73.142655,-342.2304864,8.2753
11,2007,St.Peter,15.006935,60.17595,8.293889,4.393772,0.3725,642.356805,9.412266,54.07055919,8.007969684,38.902613,-88.872262,-135.423054,-374.720069,1.207
11,2007,Stelle,23.032411,63.597247,5.125556,0.17558,0.491644,563.395016,23.779555,112.8412602,14.8445014,40.902613,-88.122262,-73.679208,-669.7141198,1.5663
11,2007,SWS,23.690059,44.590046,11.207222,6.731779,0.338867,644.158752,6.266311,58.73428647,22.05608377,38.652613,-90.122262,-111.081766,-860.6921379,5.3066
11,2008,Barry,27.30044482,31.65174934,8.328958227,11.10459572,0.207810264,652.1044035,1.485764556,67.27772721,32.54321969,39.75778929,-90.622262,-6.39662,376.9544727,3.1913
11,2008,Bellville,32.05557226,53.91485479,9.356196275,11.86385356,0.137816027,643.3138091,0.390373909,53.08873159,25.26244164,38.52109241,-89.78808772,-51.0824,-462.3886438,1.9302
11,2008,BigBend,27.605815,43.927559,4.229444,0.298322,0.499022,632.175232,22.143999,151.7032217,74.76601622,41.652613,-90.122262,-2.944122,,
11,2008,Bondville,33.443023,38.883915,7.643611,2.282871,0.418678,660.730618,3.117511,182.2472101,34.22539457,40.152613,-88.372262,-15.366831,283.1082925,1.1446
11,2008,Boyleston,32.180668,78.463692,9.248056,12.499015,0.150367,638.361898,0.372622,43.27882995,10.62352593,38.402613,-88.372262,-65.341975,,
11,2008,Brownstown,31.698215,59.87247,9.141944,7.762287,0.191133,652.537191,0.8448,54.07055919,8.007969684,38.902613,-88.872262,-65.341975,7.533354985,0.9532
11,2008,Carbondale,32.41009311,61.32780753,10.14155105,57.87264434,0.153836637,631.8511607,1.206561822,43.86753473,8.636314476,37.74240261,-89.24478017,-82.632059,-554.1113746,2.1987
11,2008,CrystalLake,24.976799,47.396286,3.530833,12.215134,0.491444,653.847053,29.792711,197.443757,31.88488981,42.152613,-88.372262,-11.540126,,
11,2008,Dekalb,25.746408,45.611258,3.469722,0.416142,0.5,644.73487,41.636976,138.3924483,28.95619436,41.902613,-88.872262,-11.475481,39.26998695,0.997
11,2008,DixonSprings,48.8742738,61.6043364,10.43214674,49.22922599,0.191952252,597.0127708,2.661393061,21.01098864,,37.69445165,-88.63451125,-95.486733,,
11,2008,Fairfield,32.180668,78.463692,9.248056,12.499015,0.150367,638.361898,0.372622,43.27882995,10.62352593,38.402613,-88.372262,-65.341975,-849.8559248,1.9108
11,2008,Fermi,35.467316,39.86273976,5.519626719,14.97562976,0.486563409,632.555609,26.16508658,98.32130839,42.48972681,41.81105877,-88.25284525,-11.475481,-57.27939623,2.2982
11,2008,Freeport,30.01295904,43.75180521,3.510933665,3.020483334,0.5,594.6795304,61.32766608,94.26013615,35.06365524,42.27922281,-89.71351458,-10.243421,104.2589302,5.3958
11,2008,Gale,30.91429,40.629445,3.948889,30.976871,0.5,577.344286,60.495643,113.6952927,6.183636749,42.402613,-90.372262,-7.539978,182.2493793,6.157
11,2008,GoodHope,19.33103,33.171694,5.618611,1.094833,0.239811,667.100749,2.833067,82.22838505,15.52540707,40.652613,-90.622262,-4.532618,130.8881538,1.7831
11,2008,Greenfield,25.78690264,35.55942491,8.545252196,6.642771416,0.245687911,659.7105952,1.200316306,59.30343667,12.16386144,39.31818397,-90.22482828,-14.020413,,
11,2008,Janesville,28.16401855,55.45038778,8.624145803,2.97161277,0.257474929,652.4688238,1.668786407,78.83670822,20.97618431,39.32451932,-88.2401593,-31.329766,,
11,2008,Kilbourne,28.565713,32.023377,7.335,0.833924,0.2451,637.337891,2.682311,157.8064065,67.65506536,40.152613,-90.122262,-4.532618,784.8129507,8.9373
11,2008,Monmouth,22.05349725,32.68425842,5.442450036,1.080493805,0.379352034,644.7785534,7.125462175,83.93360094,14.78721648,40.91261418,-90.58640341,-4.532618,192.5266149,2.9392
11,2008,Mt.Morris,25.31729823,45.16681639,3.705563718,2.572591663,0.499859277,610.0819942,47.75534966,116.8254293,42.68084491,42.03088021,-89.46680381,-10.243421,1610.805796,5.1008
11,2008,Olney,31.004358,76.69557,9.148889,3.523748,0.178778,645.333632,0.969956,50.98615798,16.03925486,38.652613,-88.122262,-65.341975,-74.07921572,1.3159
11,2008,Peoria,27.4681269,39.16813901,6.501142533,3.858227993,0.402271964,663.8974528,4.657231954,230.5888488,30.29344243,40.74529437,-89.50606312,-10.588278,545.138658,1.609
11,2008,Perry,26.66854114,31.55834576,8.293440387,9.582526366,0.208762375,649.3895978,1.55584222,69.61666284,35.1238178,39.7904213,-90.622262,-14.020413,1305.010118,1.5354
11,2008,RendLake,32.374962,67.776134,10.133889,14.557735,0.102322,632.384298,0.238933,49.96639723,20.44530241,38.152613,-88.872262,-65.341975,-1018.515853,2.5056
11,2008,S.E.ILCollege,49.20639834,63.75184797,10.11891982,34.41373689,0.191114248,604.0796627,1.4721028,26.7466805,,37.7599857,-88.46756041,-95.486733,,
11,2008,Snicarte,28.565713,32.023377,7.335,0.833924,0.2451,637.337891,2.682311,157.8064065,67.65506536,40.152613,-90.122262,-4.532618,,
11,2008,SpartaEden,24.769686,61.271824,9.253889,17.737541,0.163933,638.676215,0.347022,47.53983557,12.42788318,38.152613,-89.622262,-51.0824,,
11,2008,Springfield,12.735129,37.979004,8.471667,1.586458,0.340589,662.010607,2.392178,66.13090723,12.35046259,39.652613,-89.622262,-21.255778,-137.4284046,1.9799
11,2008,St.Charles,28.655308,42.334593,4.496111,21.488067,0.497656,648.368646,33.675377,112.8158661,40.42392446,41.902613,-88.372262,-11.475481,1942.245514,5.9908
11,2008,St.Peter,31.698215,59.87247,9.141944,7.762287,0.191133,652.537191,0.8448,54.07055919,8.007969684,38.902613,-88.872262,-65.341975,,
11,2008,Stelle,26.794551,37.253248,6.508333,0.354771,0.437267,626.651323,3.202844,112.8412602,14.8445014,40.902613,-88.122262,-15.366831,-343.504742,1.2401
11,2008,SWS,34.56654,41.084352,10.399167,11.147868,0.1498,674.214695,0.551822,58.73428647,22.05608377,38.652613,-90.122262,-32.503169,26.27586207,4.4196
11,2009,Barry,26.27598822,75.03470612,10.2312152,10.75544349,0.100618987,623.2896936,0.07650967,67.27772721,32.54321969,39.75778929,-90.622262,77.860564,2681.242473,0.887
11,2009,Bellville,29.08869943,80.08458558,11.01526547,6.200813902,0.176104263,643.5448337,0.997711648,53.08873159,25.26244164,38.52109241,-89.78808772,71.699583,956.3131162,0.5115
11,2009,BigBend,27.513496,60.300059,7.685,0.13948,0.4528,622.21755,12.8512,151.7032217,74.76601622,41.652613,-90.122262,63.661551,854.5392752,3.6528
11,2009,Bondville,30.162953,96.555601,9.373889,2.975675,0.406222,684.732754,2.056533,182.2472101,34.22539457,40.152613,-88.372262,42.158588,900.9277325,0.5268
11,2009,Boyleston,29.485178,51.967924,10.945833,17.414934,0.2211,647.281372,3.390578,43.27882995,10.62352593,38.402613,-88.372262,70.827537,790.8387692,0.4633
11,2009,Brownstown,27.433234,71.652479,10.373056,2.147658,0.214889,669.678535,1.439289,54.07055919,8.007969684,38.902613,-88.872262,70.827537,673.887115,0.2869
11,2009,Carbondale,29.98856801,47.96479296,11.8759565,42.81910005,0.206440843,626.5653774,5.734245314,43.86753473,8.636314476,37.74240261,-89.24478017,87.195569,744.1842254,0.9004
11,2009,CrystalLake,24.03022,54.455818,8.095833,12.593862,0.467722,677.826436,20.408888,197.443757,31.88488981,42.152613,-88.372262,39.620333,,
11,2009,Dekalb,25.08119,46.176119,7.361944,0.40006,0.472467,688.598348,14.515199,138.3924483,28.95619436,41.902613,-88.872262,41.885054,593.7519869,0.4425
11,2009,DixonSprings,39.08112562,30.86124356,11.55100898,58.54919874,0.226810072,600.8370607,9.019232349,21.01098864,,37.69445165,-88.63451125,86.859678,965.5725333,0.4176
11,2009,Fairfield,29.485178,51.967924,10.945833,17.414934,0.2211,647.281372,3.390578,43.27882995,10.62352593,38.402613,-88.372262,70.827537,750.0674106,0.3108
11,2009,Fermi,33.3192072,47.68076883,8.691544329,16.68817094,0.388550654,673.9820548,13.07565907,98.32130839,42.48972681,41.81105877,-88.25284525,41.885054,969.8966038,1.271
11,2009,Freeport,26.30232015,49.76985855,6.40486022,2.221722736,0.476310138,624.4997406,23.40277624,94.26013615,35.06365524,42.27922281,-89.71351458,46.83539,1843.04133,3.657
11,2009,Gale,25.608022,51.145872,6.488611,23.01605,0.470333,578.973443,22.402844,113.6952927,6.183636749,42.402613,-90.372262,55.527398,502.2893793,5.8369
11,2009,GoodHope,28.457706,82.192863,8.6475,1.669817,0.2137,663.077989,0.480711,82.22838505,15.52540707,40.652613,-90.622262,68.387326,929.4641538,0.9845
11,2009,Greenfield,23.56011259,77.40712099,10.57488088,4.119664797,0.143903976,645.7895882,0.135932187,59.30343667,12.16386144,39.31818397,-90.22482828,68.907699,2826.751059,1.1521
11,2009,Janesville,25.74726675,71.41862003,9.91224922,1.921605934,0.215090407,673.4234824,0.802989501,78.83670822,20.97618431,39.32451932,-88.2401593,50.534638,229.7654118,1.4387
11,2009,Kilbourne,29.267808,91.161081,9.899722,0.42369,0.120478,611.135596,0.147911,157.8064065,67.65506536,40.152613,-90.122262,68.387326,1925.374551,7.7968
11,2009,Monmouth,28.87186706,71.38123022,8.34743398,1.345144565,0.304838615,647.2342405,2.145484961,83.93360094,14.78721648,40.91261418,-90.58640341,68.387326,619.9882949,2.5117
11,2009,Mt.Morris,24.85662273,46.44554438,6.673288015,1.733756171,0.459002619,644.5306489,16.6768188,116.8254293,42.68084491,42.03088021,-89.46680381,46.83539,2828.481796,3.8832
11,2009,Olney,28.632728,51.696337,11.093889,3.31338,0.233067,654.376845,3.669333,50.98615798,16.03925486,38.652613,-88.122262,70.827537,820.0007843,0.4218
11,2009,Peoria,31.47178729,95.03158121,9.294365976,6.644622057,0.354379982,671.150486,3.338089754,230.5888488,30.29344243,40.74529437,-89.50606312,54.743807,1410.567458,0.7436
11,2009,Perry,25.9603047,74.93895605,10.18363373,9.50872345,0.100360554,620.4149734,0.081224177,69.61666284,35.1238178,39.7904213,-90.622262,68.907699,2464.146738,0.3763
11,2009,RendLake,30.857535,49.714987,11.378611,13.892499,0.203033,639.531684,5.376,49.96639723,20.44530241,38.152613,-88.872262,70.827537,426.8254274,1.0603
11,2009,S.E.ILCollege,38.90765473,32.72101416,11.59104034,39.36609569,0.232456699,610.8660403,8.602790322,26.7466805,,37.7599857,-88.46756041,86.859678,743.5426667,0.7437
11,2009,Snicarte,29.267808,91.161081,9.899722,0.42369,0.120478,611.135596,0.147911,157.8064065,67.65506536,40.152613,-90.122262,68.387326,1332.754213,10.415
11,2009,SpartaEden,23.537626,74.816374,11.221389,8.917507,0.199844,633.061985,2.443378,47.53983557,12.42788318,38.152613,-89.622262,71.699583,1436.737862,0.6096
11,2009,Springfield,12.430053,85.537647,9.7275,2.122388,0.176244,656.231411,0.156444,66.13090723,12.35046259,39.652613,-89.622262,57.265413,1468.080921,0.3744
11,2009,St.Charles,25.513226,49.413709,8.156111,23.146069,0.432244,689.53559,14.555022,112.8158661,40.42392446,41.902613,-88.372262,41.885054,1175.876714,6.7572
11,2009,St.Peter,27.433234,71.652479,10.373056,2.147658,0.214889,669.678535,1.439289,54.07055919,8.007969684,38.902613,-88.872262,70.827537,445.191931,0.3871
11,2009,Stelle,24.431694,80.529463,8.834167,0.173939,0.439478,652.485284,6.368711,112.8412602,14.8445014,40.902613,-88.122262,42.158588,634.6637723,0.2619
11,2009,SWS,34.334956,75.076885,12.050278,8.804611,0.136344,671.611328,0.361244,58.73428647,22.05608377,38.652613,-90.122262,69.195133,1669.147862,2.7767
